wavelength_um,emissivity_d0.5um,emissivity_d5um,emissivity_d20um,emissivity_d50um,emissivity_d100um,emissivity_d200um
2.590000,0.000111,0.001142,0.005126,0.012622,0.024265,0.044952
2.600000,0.000111,0.001140,0.005016,0.011691,0.022912,0.046776
2.610000,0.000110,0.001139,0.004854,0.011275,0.025129,0.049088
2.620000,0.000110,0.001140,0.004687,0.011838,0.022337,0.049337
2.630000,0.000110,0.001141,0.004553,0.012555,0.024643,0.046826
2.640000,0.000109,0.001143,0.004475,0.012235,0.023070,0.044187
2.650000,0.000109,0.001146,0.004464,0.011346,0.022985,0.044055
2.660000,0.000109,0.001149,0.004515,0.011093,0.024407,0.046581
2.670000,0.000109,0.001153,0.004614,0.011704,0.021907,0.048623
2.680000,0.000108,0.001157,0.004737,0.012340,0.024325,0.046758
2.690000,0.000108,0.001161,0.004848,0.011992,0.022578,0.043539
2.700000,0.000108,0.001166,0.004914,0.011148,0.022516,0.043368
2.710000,0.000107,0.001170,0.004910,0.010877,0.024076,0.046415
2.720000,0.000107,0.001174,0.004835,0.011413,0.021521,0.047615
2.730000,0.000107,0.001178,0.004707,0.012074,0.023579,0.044307
2.740000,0.000107,0.001182,0.004559,0.011888,0.022695,0.042266
2.750000,0.000106,0.001185,0.004421,0.011084,0.021598,0.044753
2.760000,0.000106,0.001187,0.004317,0.010656,0.023864,0.047090
2.770000,0.000106,0.001189,0.004262,0.010997,0.021510,0.043973
2.780000,0.000106,0.001190,0.004259,0.011697,0.022202,0.041678
2.790000,0.000105,0.001189,0.004305,0.011839,0.023294,0.044522
2.800000,0.000105,0.001188,0.004389,0.011183,0.020917,0.046256
2.810000,0.000105,0.001186,0.004493,0.010542,0.022742,0.042389
2.820000,0.000105,0.001184,0.004594,0.010544,0.022431,0.041615
2.830000,0.000104,0.001180,0.004666,0.011134,0.020743,0.045397
2.840000,0.000104,0.001175,0.004688,0.011648,0.022964,0.044141
2.850000,0.000104,0.001169,0.004653,0.011399,0.021669,0.040666
2.860000,0.000104,0.001163,0.004566,0.010676,0.020734,0.043348
2.870000,0.000103,0.001155,0.004446,0.010254,0.022911,0.044943
2.880000,0.000103,0.001147,0.004317,0.010470,0.021116,0.040702
2.890000,0.000103,0.001138,0.004200,0.011091,0.020711,0.041813
2.900000,0.000103,0.001129,0.004111,0.011436,0.022721,0.044835
2.910000,0.000102,0.001119,0.004060,0.011053,0.020750,0.040728
2.920000,0.000102,0.001109,0.004049,0.010370,0.020590,0.040988
2.930000,0.000102,0.001099,0.004078,0.010041,0.022495,0.044421
2.940000,0.000102,0.001089,0.004140,0.010294,0.020535,0.040341
2.950000,0.000102,0.001078,0.004223,0.010883,0.020347,0.040738
2.960000,0.000101,0.001068,0.004314,0.011205,0.022262,0.043913
2.970000,0.000101,0.001058,0.004393,0.010863,0.020461,0.039551
2.980000,0.000101,0.001047,0.004444,0.010215,0.020000,0.041077
2.990000,0.000101,0.001037,0.004454,0.009847,0.021981,0.043024
3.000000,0.000100,0.001028,0.004419,0.010003,0.020540,0.038708
3.010000,0.000100,0.001018,0.004345,0.010534,0.019606,0.041998
3.020000,0.000100,0.001009,0.004243,0.010951,0.021564,0.041287
3.030000,0.000100,0.001001,0.004132,0.010798,0.020780,0.038562
3.040000,0.000100,0.000993,0.004026,0.010212,0.019276,0.042786
3.050000,0.000099,0.000985,0.003938,0.009723,0.020923,0.038959
3.060000,0.000099,0.000978,0.003876,0.009669,0.021109,0.039895
3.070000,0.000099,0.000972,0.003846,0.010051,0.019162,0.041677
3.080000,0.000099,0.000966,0.003846,0.010565,0.020068,0.037699
3.090000,0.000099,0.000960,0.003876,0.010730,0.021302,0.041885
3.100000,0.000098,0.000955,0.003930,0.010356,0.019415,0.038572
3.110000,0.000098,0.000951,0.004001,0.009783,0.019196,0.039264
3.120000,0.000098,0.000947,0.004077,0.009445,0.021008,0.040800
3.130000,0.000098,0.000943,0.004147,0.009533,0.020045,0.037237
3.140000,0.000098,0.000940,0.004199,0.009964,0.018663,0.041504
3.150000,0.000098,0.000938,0.004222,0.010411,0.020068,0.037227
3.160000,0.000097,0.000936,0.004212,0.010472,0.020688,0.039977
3.170000,0.000097,0.000934,0.004167,0.010069,0.018808,0.038630
3.180000,0.000097,0.000933,0.004095,0.009536,0.018891,0.037854
3.190000,0.000097,0.000932,0.004006,0.009237,0.020580,0.040117
3.200000,0.000097,0.000932,0.003910,0.009322,0.019641,0.036481
3.210000,0.000096,0.000932,0.003819,0.009717,0.018258,0.040629
3.220000,0.000096,0.000932,0.003742,0.010150,0.019428,0.036132
3.230000,0.000096,0.000932,0.003683,0.010265,0.020376,0.040022
3.240000,0.000096,0.000933,0.003648,0.009943,0.018700,0.036524
3.250000,0.000096,0.000934,0.003636,0.009435,0.018192,0.038822
3.260000,0.000096,0.000936,0.003648,0.009077,0.019785,0.037245
3.270000,0.000095,0.000937,0.003680,0.009047,0.019804,0.037570
3.280000,0.000095,0.000939,0.003730,0.009337,0.018090,0.037951
3.290000,0.000095,0.000940,0.003790,0.009769,0.018282,0.036542
3.300000,0.000095,0.000942,0.003854,0.010038,0.019848,0.038452
3.310000,0.000095,0.000944,0.003913,0.009919,0.019226,0.035794
3.320000,0.000095,0.000946,0.003960,0.009491,0.017723,0.038702
3.330000,0.000094,0.000948,0.003986,0.009044,0.018320,0.035275
3.340000,0.000094,0.000949,0.003988,0.008819,0.019718,0.038743
3.350000,0.000094,0.000951,0.003963,0.008904,0.018792,0.034913
3.360000,0.000094,0.000953,0.003915,0.009239,0.017472,0.038644
3.370000,0.000094,0.000954,0.003849,0.009632,0.018223,0.034647
3.380000,0.000094,0.000956,0.003771,0.009816,0.019508,0.038457
3.390000,0.000093,0.000957,0.003690,0.009644,0.018529,0.034445
3.400000,0.000093,0.000958,0.003613,0.009226,0.017268,0.038203
3.410000,0.000093,0.000959,0.003545,0.008817,0.017976,0.034303
3.420000,0.000093,0.000959,0.003491,0.008614,0.019263,0.037870
3.430000,0.000093,0.000960,0.003453,0.008687,0.018430,0.034246
3.440000,0.000093,0.000960,0.003433,0.008988,0.017107,0.037417
3.450000,0.000092,0.000959,0.003431,0.009361,0.017596,0.034319
3.460000,0.000092,0.000959,0.003446,0.009577,0.018952,0.036793
3.470000,0.000092,0.000958,0.003476,0.009483,0.018471,0.034574
3.480000,0.000092,0.000957,0.003518,0.009129,0.017038,0.035971
3.490000,0.000092,0.000955,0.003568,0.008721,0.017132,0.035047
3.500000,0.000092,0.000953,0.003621,0.008452,0.018493,0.034982
3.510000,0.000091,0.000951,0.003671,0.008418,0.018583,0.035704
3.520000,0.000091,0.000949,0.003714,0.008617,0.017146,0.033952
3.530000,0.000091,0.000946,0.003744,0.008956,0.016692,0.036384
3.540000,0.000091,0.000943,0.003757,0.009260,0.017825,0.033101
3.550000,0.000091,0.000939,0.003751,0.009348,0.018594,0.036763
3.560000,0.000091,0.000936,0.003726,0.009153,0.017484,0.032695
3.570000,0.000091,0.000932,0.003684,0.008783,0.016451,0.036449
3.580000,0.000090,0.000927,0.003628,0.008425,0.017012,0.032960
3.590000,0.000090,0.000923,0.003564,0.008220,0.018242,0.035292
3.600000,0.000090,0.000918,0.003496,0.008230,0.017950,0.033931
3.610000,0.000090,0.000913,0.003429,0.008438,0.016601,0.033663
3.620000,0.000090,0.000908,0.003368,0.008756,0.016314,0.035225
3.630000,0.000090,0.000903,0.003315,0.009034,0.017401,0.032321
3.640000,0.000090,0.000898,0.003273,0.009118,0.018143,0.035911
3.650000,0.000089,0.000892,0.003244,0.008952,0.017183,0.031990
3.660000,0.000089,0.000887,0.003228,0.008618,0.016099,0.035115
3.670000,0.000089,0.000881,0.003224,0.008271,0.016381,0.032951
3.680000,0.000089,0.000875,0.003234,0.008044,0.017573,0.033190
3.690000,0.000089,0.000869,0.003255,0.007999,0.017781,0.034601
3.700000,0.000089,0.000864,0.003285,0.008141,0.016590,0.031623
3.710000,0.000089,0.000858,0.003323,0.008412,0.015823,0.035247
3.720000,0.000088,0.000852,0.003365,0.008704,0.016411,0.031660
3.730000,0.000088,0.000846,0.003408,0.008878,0.017525,0.033753
3.740000,0.000088,0.000841,0.003449,0.008839,0.017409,0.033321
3.750000,0.000088,0.000835,0.003483,0.008599,0.016198,0.031590
3.760000,0.000088,0.000830,0.003509,0.008267,0.015619,0.034753
3.770000,0.000088,0.000824,0.003523,0.007973,0.016309,0.031035
3.780000,0.000088,0.000819,0.003523,0.007808,0.017345,0.033636
3.790000,0.000087,0.000813,0.003510,0.007810,0.017141,0.032674
3.800000,0.000087,0.000808,0.003482,0.007969,0.015967,0.031242
3.810000,0.000087,0.000803,0.003444,0.008229,0.015415,0.034312
3.820000,0.000087,0.000798,0.003396,0.008494,0.016059,0.030697
3.830000,0.000087,0.000794,0.003342,0.008648,0.017080,0.032942
3.840000,0.000087,0.000789,0.003286,0.008614,0.016992,0.032656
3.850000,0.000087,0.000785,0.003230,0.008401,0.015881,0.030535
3.860000,0.000086,0.000780,0.003177,0.008097,0.015215,0.033887
3.870000,0.000086,0.000776,0.003130,0.007812,0.015679,0.030739
3.880000,0.000086,0.000772,0.003090,0.007628,0.016707,0.031667
3.890000,0.000086,0.000769,0.003058,0.007587,0.016911,0.033111
3.900000,0.000086,0.000765,0.003035,0.007690,0.015948,0.029891
3.910000,0.000086,0.000762,0.003022,0.007903,0.015085,0.032863
3.920000,0.000086,0.000758,0.003018,0.008158,0.015228,0.031520
3.930000,0.000086,0.000755,0.003024,0.008361,0.016175,0.030091
3.940000,0.000085,0.000752,0.003038,0.008426,0.016773,0.033227
3.950000,0.000085,0.000750,0.003059,0.008320,0.016159,0.030164
3.960000,0.000085,0.000747,0.003086,0.008080,0.015131,0.030821
3.970000,0.000085,0.000744,0.003118,0.007794,0.014827,0.032711
3.980000,0.000085,0.000742,0.003152,0.007549,0.015485,0.029389
3.990000,0.000085,0.000740,0.003186,0.007404,0.016388,0.031568
4.000000,0.000085,0.000738,0.003219,0.007387,0.016382,0.031772
4.010000,0.000085,0.000736,0.003248,0.007494,0.015437,0.029102
4.020000,0.000084,0.000735,0.003271,0.007693,0.014670,0.032036
4.030000,0.000084,0.000733,0.003286,0.007927,0.014792,0.030822
4.040000,0.000084,0.000732,0.003292,0.008119,0.015646,0.029089
4.050000,0.000084,0.000730,0.003288,0.008196,0.016301,0.032176
4.060000,0.000084,0.000729,0.003275,0.008123,0.015908,0.030049
4.070000,0.000084,0.000728,0.003251,0.007923,0.014932,0.029159
4.080000,0.000084,0.000727,0.003220,0.007663,0.014403,0.032084
4.090000,0.000084,0.000726,0.003182,0.007417,0.014747,0.029481
4.100000,0.000083,0.000726,0.003139,0.007243,0.015621,0.029188
4.110000,0.000083,0.000725,0.003093,0.007174,0.016084,0.031880
4.120000,0.000083,0.000725,0.003047,0.007217,0.015542,0.029087
4.130000,0.000083,0.000724,0.003001,0.007359,0.014612,0.029113
4.140000,0.000083,0.000724,0.002959,0.007562,0.014195,0.031650
4.150000,0.000083,0.000724,0.002920,0.007772,0.014593,0.028835
4.160000,0.000083,0.000724,0.002886,0.007923,0.015437,0.028911
4.170000,0.000083,0.000724,0.002859,0.007962,0.015853,0.031428
4.180000,0.000082,0.000724,0.002837,0.007871,0.015330,0.028709
4.190000,0.000082,0.000724,0.002823,0.007677,0.014434,0.028588
4.200000,0.000082,0.000724,0.002815,0.007436,0.013994,0.031200
4.210000,0.000082,0.000724,0.002813,0.007210,0.014316,0.028717
4.220000,0.000082,0.000725,0.002818,0.007047,0.015115,0.028170
4.230000,0.000082,0.000725,0.002829,0.006972,0.015621,0.030910
4.240000,0.000082,0.000725,0.002844,0.006996,0.015256,0.028880
4.250000,0.000082,0.000726,0.002865,0.007107,0.014394,0.027717
4.260000,0.000081,0.000726,0.002889,0.007282,0.013828,0.030472
4.270000,0.000081,0.000727,0.002915,0.007478,0.013956,0.029204
4.280000,0.000081,0.000727,0.002942,0.007644,0.014651,0.027323
4.290000,0.000081,0.000727,0.002969,0.007729,0.015312,0.029804
4.300000,0.000081,0.000728,0.002995,0.007703,0.015254,0.029641
4.310000,0.000081,0.000728,0.003018,0.007572,0.014513,0.027121
4.320000,0.000081,0.000729,0.003037,0.007370,0.013782,0.028889
4.330000,0.000081,0.000729,0.003051,0.007148,0.013607,0.030028
4.340000,0.000081,0.000730,0.003059,0.006953,0.014070,0.027253
4.350000,0.000080,0.000730,0.003060,0.006820,0.014813,0.027845
4.360000,0.000080,0.000731,0.003054,0.006766,0.015166,0.030076
4.370000,0.000080,0.000731,0.003041,0.006796,0.014752,0.027805
4.380000,0.000080,0.000732,0.003022,0.006901,0.013958,0.026934
4.390000,0.000080,0.000732,0.002997,0.007059,0.013432,0.029496
4.400000,0.000080,0.000732,0.002968,0.007238,0.013502,0.028672
4.410000,0.000080,0.000732,0.002934,0.007395,0.014094,0.026495
4.420000,0.000080,0.000733,0.002898,0.007489,0.014760,0.028290
4.430000,0.000079,0.000733,0.002861,0.007490,0.014899,0.029409
4.440000,0.000079,0.000733,0.002823,0.007397,0.014354,0.026795
4.450000,0.000079,0.000733,0.002787,0.007230,0.013604,0.026923
4.460000,0.000079,0.000733,0.002752,0.007029,0.013195,0.029312
4.470000,0.000079,0.000733,0.002720,0.006834,0.013355,0.027804
4.480000,0.000079,0.000733,0.002691,0.006679,0.013961,0.026098
4.490000,0.000079,0.000732,0.002666,0.006585,0.014572,0.028098
4.500000,0.000079,0.000732,0.002645,0.006562,0.014657,0.028871
4.510000,0.000079,0.000732,0.002629,0.006610,0.014116,0.026341
4.520000,0.000078,0.000731,0.002617,0.006718,0.013399,0.026496
4.530000,0.000078,0.000731,0.002610,0.006868,0.012998,0.028822
4.540000,0.000078,0.000730,0.002608,0.007030,0.013122,0.027575
4.550000,0.000078,0.000729,0.002610,0.007171,0.013677,0.025691
4.560000,0.000078,0.000729,0.002615,0.007256,0.014288,0.027313
4.570000,0.000078,0.000728,0.002625,0.007263,0.014461,0.028640
4.580000,0.000078,0.000727,0.002638,0.007188,0.014028,0.026348
4.590000,0.000078,0.000726,0.002654,0.007046,0.013333,0.025706
4.600000,0.000078,0.000725,0.002672,0.006867,0.012849,0.027952
4.610000,0.000077,0.000724,0.002692,0.006684,0.012830,0.027875
4.620000,0.000077,0.000722,0.002713,0.006526,0.013263,0.025542
4.630000,0.000077,0.000721,0.002735,0.006415,0.013881,0.026029
4.640000,0.000077,0.000720,0.002755,0.006361,0.014242,0.028172
4.650000,0.000077,0.000718,0.002775,0.006369,0.014038,0.026995
4.660000,0.000077,0.000717,0.002792,0.006435,0.013420,0.025112
4.670000,0.000077,0.000715,0.002807,0.006548,0.012820,0.026372
4.680000,0.000077,0.000713,0.002818,0.006689,0.012574,0.028044
4.690000,0.000077,0.000712,0.002825,0.006835,0.012781,0.026248
4.700000,0.000076,0.000710,0.002828,0.006956,0.013319,0.024900
4.710000,0.000076,0.000708,0.002826,0.007028,0.013858,0.026584
4.720000,0.000076,0.000706,0.002820,0.007032,0.014005,0.027750
4.730000,0.000076,0.000704,0.002809,0.006967,0.013629,0.025696
4.740000,0.000076,0.000702,0.002794,0.006843,0.012998,0.024762
4.750000,0.000076,0.000699,0.002774,0.006683,0.012503,0.026625
4.760000,0.000076,0.000697,0.002752,0.006515,0.012381,0.027435
4.770000,0.000076,0.000695,0.002726,0.006363,0.012669,0.025319
4.780000,0.000076,0.000693,0.002699,0.006245,0.013212,0.024610
4.790000,0.000076,0.000690,0.002670,0.006173,0.013687,0.026507
4.800000,0.000075,0.000688,0.002640,0.006154,0.013756,0.027177
4.810000,0.000075,0.000685,0.002610,0.006186,0.013355,0.025087
4.820000,0.000075,0.000683,0.002581,0.006264,0.012751,0.024406
4.830000,0.000075,0.000680,0.002552,0.006376,0.012290,0.026246
4.840000,0.000075,0.000678,0.002526,0.006507,0.012178,0.026994
4.850000,0.000075,0.000675,0.002501,0.006636,0.012444,0.024989
4.860000,0.000075,0.000672,0.002479,0.006740,0.012954,0.024154
4.870000,0.000075,0.000670,0.002459,0.006800,0.013425,0.025845
4.880000,0.000075,0.000667,0.002442,0.006802,0.013548,0.026856
4.890000,0.000074,0.000664,0.002428,0.006744,0.013223,0.025033
4.900000,0.000074,0.000662,0.002418,0.006636,0.012657,0.023898
4.910000,0.000074,0.000659,0.002410,0.006495,0.012166,0.025304
4.920000,0.000074,0.000656,0.002405,0.006343,0.011967,0.026689
4.930000,0.000074,0.000653,0.002403,0.006198,0.012124,0.025230
4.940000,0.000074,0.000651,0.002404,0.006079,0.012559,0.023715
4.950000,0.000074,0.000648,0.002408,0.005995,0.013056,0.024644
4.960000,0.000074,0.000645,0.002415,0.005954,0.013325,0.026375
4.970000,0.000074,0.000642,0.002423,0.005957,0.013182,0.025556
4.980000,0.000074,0.000640,0.002434,0.006003,0.012709,0.023709
4.990000,0.000073,0.000637,0.002447,0.006084,0.012174,0.023947
5.000000,0.000073,0.000634,0.002461,0.006191,0.011826,0.025793
5.050000,0.000830,0.007055,0.028542,0.072177,0.138617,0.256242
5.100000,0.000850,0.007125,0.030020,0.068726,0.128249,0.256880
5.150000,0.000872,0.007207,0.030827,0.067716,0.142183,0.255261
5.200000,0.000894,0.007304,0.030865,0.074715,0.136103,0.254934
5.250000,0.000919,0.007418,0.030483,0.077834,0.145747,0.256864
5.300000,0.000944,0.007552,0.030192,0.073693,0.144358,0.260710
5.350000,0.000972,0.007706,0.030386,0.075039,0.151296,0.265872
5.400000,0.001001,0.007883,0.031252,0.083044,0.152072,0.271962
5.450000,0.001032,0.008084,0.032791,0.085846,0.159364,0.278948
5.500000,0.001065,0.008312,0.034829,0.082015,0.159124,0.287157
5.550000,0.001100,0.008567,0.037037,0.083366,0.170117,0.297170
5.600000,0.001138,0.008852,0.038994,0.091887,0.165891,0.309530
5.650000,0.001178,0.009168,0.040364,0.097368,0.183182,0.324114
5.700000,0.001221,0.009518,0.041075,0.094637,0.173757,0.339223
5.750000,0.001267,0.009904,0.041351,0.093916,0.196519,0.351229
5.800000,0.001317,0.010328,0.041579,0.101330,0.185667,0.356642
5.850000,0.001371,0.010793,0.042137,0.111258,0.206463,0.356550
5.900000,0.001429,0.011304,0.043293,0.113446,0.205038,0.358293
5.950000,0.001492,0.011863,0.045198,0.110836,0.212528,0.370682
6.000000,0.001561,0.012476,0.047882,0.113837,0.230772,0.395812
6.050000,0.001636,0.013149,0.051265,0.124900,0.222694,0.421700
6.100000,0.001719,0.013889,0.055145,0.136435,0.251647,0.430857
6.150000,0.001810,0.014705,0.059220,0.139495,0.248156,0.429752
6.200000,0.001911,0.015608,0.063154,0.138534,0.261480,0.444069
6.250000,0.002024,0.016613,0.066703,0.143803,0.286687,0.479807
6.300000,0.002152,0.017738,0.069829,0.158319,0.280154,0.507186
6.350000,0.002296,0.019006,0.072741,0.175560,0.313793,0.510694
6.400000,0.002463,0.020450,0.075844,0.185371,0.326865,0.527266
6.450000,0.002656,0.022115,0.079646,0.188801,0.333937,0.572279
6.500000,0.002884,0.024059,0.084695,0.197022,0.379605,0.604540
6.550000,0.003158,0.026369,0.091569,0.217441,0.388630,0.616751
6.600000,0.003493,0.029171,0.100911,0.248021,0.417351,0.655941
6.650000,0.003914,0.032654,0.113496,0.278230,0.473697,0.711657
6.700000,0.004457,0.037110,0.130345,0.301711,0.493831,0.744767
6.750000,0.005184,0.043015,0.152889,0.328532,0.554211,0.784637
6.800000,0.006200,0.051167,0.183273,0.375620,0.629597,0.845794
6.850000,0.007688,0.062961,0.224881,0.452686,0.685169,0.896057
6.900000,0.009987,0.080877,0.283078,0.554521,0.785231,0.933959
6.950000,0.013700,0.109097,0.365203,0.666573,0.872002,0.962258
7.000000,0.019622,0.152446,0.474513,0.779665,0.932560,0.972547
7.050000,0.027162,0.204819,0.585364,0.866779,0.962149,0.973606
7.100000,0.030547,0.227017,0.625892,0.891087,0.966183,0.972730
7.150000,0.025988,0.195674,0.564746,0.850722,0.958182,0.971831
7.200000,0.019922,0.152611,0.467310,0.770931,0.935107,0.970463
7.250000,0.016171,0.124883,0.394757,0.706841,0.897538,0.966911
7.300000,0.014542,0.112319,0.358620,0.680887,0.878514,0.962863
7.350000,0.014187,0.109098,0.348637,0.675710,0.878310,0.962932
7.400000,0.014280,0.109162,0.349310,0.670856,0.871984,0.962925
7.450000,0.014280,0.108552,0.349876,0.660353,0.872921,0.962913
7.500000,0.014323,0.108245,0.353026,0.656329,0.880883,0.964094
7.550000,0.014853,0.111424,0.367359,0.674454,0.883056,0.965108
7.600000,0.016183,0.120236,0.397983,0.715274,0.899768,0.968762
7.650000,0.018557,0.136174,0.446662,0.766603,0.928039,0.972237
7.700000,0.022314,0.161139,0.513602,0.819763,0.948198,0.974270
7.750000,0.027957,0.197691,0.596825,0.873952,0.964590,0.975257
7.800000,0.036009,0.247667,0.689032,0.922415,0.972892,0.975479
7.850000,0.046201,0.307113,0.773764,0.952648,0.974638,0.975096
7.900000,0.055630,0.357967,0.828872,0.963801,0.973820,0.973912
7.950000,0.058748,0.372752,0.841491,0.964264,0.972151,0.972208
8.000000,0.053640,0.344035,0.813451,0.958250,0.970717,0.970866
8.050000,0.044631,0.292747,0.754803,0.942721,0.969633,0.970322
8.100000,0.036099,0.241742,0.681384,0.914037,0.967519,0.970374
8.150000,0.029657,0.201513,0.609256,0.878105,0.961723,0.970667
8.200000,0.025295,0.173406,0.548700,0.845426,0.953160,0.970892
8.250000,0.022565,0.155423,0.503797,0.818466,0.946036,0.971002
8.300000,0.021052,0.145281,0.474984,0.795392,0.937135,0.970922
8.350000,0.020479,0.141317,0.461334,0.779692,0.933170,0.971273
8.400000,0.020693,0.142572,0.461794,0.778476,0.938260,0.971862
8.450000,0.021641,0.148660,0.475608,0.794612,0.943024,0.972655
8.500000,0.023336,0.159584,0.502105,0.823418,0.949265,0.973624
8.550000,0.025806,0.175371,0.539811,0.855859,0.958870,0.974323
8.600000,0.028969,0.195281,0.584828,0.884531,0.966004,0.974847
8.650000,0.032451,0.216749,0.629822,0.906245,0.969834,0.975132
8.700000,0.035648,0.236065,0.667410,0.920806,0.972047,0.975304
8.750000,0.038392,0.252466,0.697451,0.930827,0.973515,0.975489
8.800000,0.041355,0.270108,0.727177,0.940485,0.974641,0.975769
8.850000,0.045441,0.294032,0.762507,0.951547,0.975520,0.976107
8.900000,0.051234,0.326850,0.803383,0.962025,0.976170,0.976397
8.950000,0.058986,0.368622,0.845586,0.969452,0.976449,0.976505
9.000000,0.068639,0.417169,0.883733,0.973318,0.976260,0.976269
9.050000,0.079729,0.468142,0.913585,0.974435,0.975523,0.975524
9.100000,0.091313,0.515783,0.933553,0.973761,0.974143,0.974144
9.150000,0.101969,0.554117,0.944534,0.971951,0.972098,0.972098
9.200000,0.109734,0.577373,0.948428,0.969451,0.969529,0.969529
9.250000,0.112452,0.580826,0.946898,0.966756,0.966827,0.966827
9.300000,0.109072,0.563115,0.940628,0.964413,0.964524,0.964525
9.350000,0.100654,0.527734,0.929002,0.962728,0.962985,0.962985
9.400000,0.089684,0.481895,0.910853,0.961531,0.962242,0.962242
9.450000,0.078543,0.433544,0.886159,0.960172,0.962101,0.962105
9.500000,0.068679,0.388734,0.856970,0.957790,0.962319,0.962337
9.550000,0.060644,0.350722,0.826554,0.953943,0.962677,0.962748
9.600000,0.054437,0.320402,0.797822,0.949076,0.962990,0.963206
9.650000,0.049770,0.297049,0.772267,0.943959,0.963166,0.963628
9.700000,0.046211,0.278892,0.749634,0.938722,0.963215,0.963969
9.750000,0.043270,0.263596,0.728108,0.932656,0.963072,0.964218
9.800000,0.040502,0.248914,0.705060,0.924560,0.962547,0.964396
9.850000,0.037636,0.233429,0.678234,0.913058,0.961406,0.964546
9.900000,0.034634,0.216942,0.646764,0.896995,0.959490,0.964710
9.950000,0.031623,0.200176,0.611448,0.876170,0.956880,0.964888
10.000000,0.028778,0.184125,0.574214,0.851989,0.953606,0.965067
10.050000,0.026224,0.169560,0.537303,0.827256,0.948655,0.965208
10.100000,0.024021,0.156879,0.502631,0.804850,0.940548,0.965137
10.150000,0.022172,0.146177,0.471525,0.786245,0.930468,0.965071
10.200000,0.020654,0.137371,0.444715,0.770941,0.922328,0.964635
10.250000,0.019433,0.130303,0.422479,0.757061,0.917424,0.964029
10.300000,0.018473,0.124795,0.404802,0.742677,0.911990,0.963792
10.350000,0.017743,0.120687,0.391505,0.727096,0.902887,0.962715
10.400000,0.017216,0.117842,0.382341,0.711354,0.893283,0.962561
10.450000,0.016872,0.116156,0.377047,0.697706,0.889102,0.962498
10.500000,0.016697,0.115547,0.375366,0.688569,0.891533,0.961839
10.550000,0.016678,0.115958,0.377056,0.685621,0.895821,0.962762
10.600000,0.016808,0.117340,0.381872,0.689369,0.897238,0.963206
10.650000,0.017078,0.119653,0.389554,0.699121,0.896527,0.963521
10.700000,0.017481,0.122846,0.399792,0.713242,0.898132,0.965004
10.750000,0.018007,0.126854,0.412214,0.729579,0.904531,0.965857
10.800000,0.018642,0.131586,0.426379,0.746029,0.913892,0.966580
10.850000,0.019371,0.136939,0.441806,0.761059,0.922497,0.967812
10.900000,0.020180,0.142809,0.458045,0.774020,0.928334,0.968612
10.950000,0.021061,0.149140,0.474784,0.785148,0.932225,0.969184
11.000000,0.022018,0.155968,0.491949,0.795344,0.936211,0.969929
11.050000,0.023078,0.163452,0.509757,0.805858,0.941510,0.970516
11.100000,0.024285,0.171880,0.528679,0.817940,0.947771,0.970943
11.150000,0.025701,0.181635,0.549321,0.832484,0.953751,0.971403
11.200000,0.027399,0.193133,0.572259,0.849685,0.958562,0.971800
11.250000,0.029448,0.206748,0.597851,0.868881,0.962261,0.972095
11.300000,0.031904,0.222713,0.626071,0.888664,0.965318,0.972321
11.350000,0.034787,0.241002,0.656338,0.907318,0.967873,0.972450
11.400000,0.038058,0.261153,0.687394,0.923358,0.969735,0.972453
11.450000,0.041571,0.282102,0.717305,0.935910,0.970790,0.972306
11.500000,0.045051,0.302102,0.743699,0.944791,0.971145,0.971993
11.550000,0.048102,0.318941,0.764289,0.950347,0.971011,0.971524
11.600000,0.050308,0.330568,0.777520,0.953209,0.970596,0.970956
11.650000,0.051406,0.335947,0.783037,0.954066,0.970081,0.970385
11.700000,0.051432,0.335603,0.781805,0.953539,0.969604,0.969909
11.750000,0.050709,0.331444,0.775874,0.952178,0.969250,0.969594
11.800000,0.049700,0.325982,0.767934,0.950507,0.969049,0.969453
11.850000,0.048838,0.321538,0.760741,0.949044,0.968990,0.969462
11.900000,0.048443,0.319805,0.756603,0.948257,0.969051,0.969573
11.950000,0.048704,0.321783,0.757050,0.948496,0.969212,0.969735
